country,points,price
France,95,163.0
France,95,110.0
US,95,60.0
US,95,75.0
US,88,28.0
US,88,34.0
US,88,35.0
Italy,88,16.0
France,88,45.0
France,88,20.0
US,88,21.0
France,88,
France,88,30.0
France,88,
France,88,45.0
France,88,22.0
France,88,
US,88,18.0
France,88,58.0
US,88,10.0
US,88,55.0
US,88,16.0
Italy,88,25.0
US,88,25.0
New Zealand,87,18.0
US,87,20.0
US,87,12.0
US,87,30.0
Italy,87,14.0
US,87,24.0
France,87,19.0
France,87,
France,87,15.0
France,87,26.0
France,85,10.0
France,85,10.0
Portugal,85,12.0
Argentina,85,10.0
Portugal,85,8.0
Portugal,85,6.0
Argentina,85,13.0
Argentina,85,13.0
France,85,13.0
France,85,12.0
US,85,16.0
Argentina,85,12.0
US,85,17.0
France,85,22.0
Portugal,85,7.0
Portugal,85,8.0
US,85,22.0
France,85,12.0
Portugal,85,15.0
Argentina,85,10.0
US,85,12.0
Australia,85,8.0
US,85,20.0
France,85,20.0
Portugal,85,10.0
Portugal,85,12.0
US,85,15.0
Italy,85,40.0
US,85,11.0
US,85,10.0
Spain,85,27.0
Argentina,85,13.0
US,85,25.0
Argentina,85,10.0
Australia,85,16.0
Portugal,85,9.0
Argentina,85,20.0
US,85,18.0
Portugal,85,10.0
Portugal,85,10.0
Portugal,85,11.0
France,85,13.0
France,85,20.0
France,85,13.0
US,85,25.0
US,85,35.0
US,85,28.0
Italy,85,10.0
Portugal,85,13.0
US,85,10.0
Argentina,85,12.0
Australia,85,9.0
US,85,12.0
Italy,85,19.0
France,85,20.0
France,85,28.0
US,85,25.0
US,90,65.0
US,90,20.0
France,90,40.0
France,90,126.0
Italy,90,
US,90,50.0
US,90,30.0
US,90,28.0
Argentina,90,25.0
Austria,90,20.0
Italy,90,
US,90,16.0
Austria,90,16.0
Italy,90,
US,90,18.0
Italy,90,
US,90,115.0
US,90,35.0
US,90,20.0
France,90,63.0
US,90,18.0
Austria,90,44.0
US,90,12.0
Argentina,90,15.0
Italy,86,50.0
Israel,86,16.0
Italy,86,85.0
Italy,86,16.0
Portugal,86,15.0
Spain,86,12.0
US,86,14.0
US,86,10.0
Israel,86,35.0
Italy,86,15.0
Australia,86,14.0
Australia,86,23.0
Spain,86,15.0
Italy,86,65.0
US,86,25.0
Spain,85,10.0
Australia,85,20.0
Italy,85,29.0
Portugal,85,20.0
Israel,85,23.0
US,85,19.0
Portugal,85,11.0
Spain,85,15.0
US,85,10.0
Spain,85,10.0
Spain,85,8.0
Spain,85,10.0
Australia,85,30.0
US,85,22.0
US,85,18.0
Spain,92,47.0
France,92,
US,92,48.0
US,92,30.0
US,92,35.0
US,92,20.0
Italy,92,90.0
France,92,135.0
US,92,40.0
US,92,40.0
Italy,92,50.0
US,92,22.0
Italy,92,80.0
US,92,29.0
Italy,92,75.0
US,92,56.0
US,92,45.0
Italy,92,45.0
France,92,
France,92,
France,92,
France,92,49.0
France,92,
US,92,30.0
France,84,13.0
Spain,84,12.0
US,84,10.0
Spain,84,25.0
France,84,20.0
Spain,84,13.0
US,84,29.0
France,84,15.0
France,84,19.0
Spain,84,10.0
France,84,12.0
US,84,25.0
US,84,37.0
US,84,20.0
Spain,84,14.0
France,84,12.0
US,84,18.0
France,84,25.0
France,84,25.0
Chile,84,15.0
France,84,
US,84,9.0
France,84,13.0
Chile,84,13.0
US,84,22.0
France,84,
France,84,17.0
France,84,23.0
France,84,
France,84,15.0
US,91,33.0
Italy,91,55.0
Spain,91,33.0
France,91,35.0
France,91,
France,91,26.0
US,91,20.0
US,91,45.0
US,91,50.0
US,91,40.0
Argentina,91,24.0
US,91,60.0
US,91,29.0
Italy,91,
US,91,30.0
US,91,40.0
US,91,45.0
Italy,91,
Italy,91,50.0
France,91,
France,91,29.0
Portugal,85,10.0
Portugal,85,20.0
France,85,19.0
France,85,
US,85,28.0
Spain,85,15.0
France,85,50.0
US,85,15.0
Spain,85,11.0
Spain,85,16.0
US,85,14.0
Portugal,85,11.0
Portugal,85,20.0
Spain,85,9.0
Argentina,85,12.0
Spain,85,15.0
US,85,25.0
France,85,
France,85,
France,85,15.0
Portugal,85,13.0
Argentina,85,12.0
France,85,20.0
France,85,22.0
US,84,18.0
France,84,12.0
Spain,84,23.0
Spain,84,16.0
US,84,46.0
US,84,15.0
US,84,50.0
US,84,10.0
Spain,84,13.0
US,84,23.0
Spain,84,25.0
US,84,19.0
France,84,23.0
US,84,47.0
US,84,60.0
US,84,42.0
US,84,13.0
US,83,16.0
Spain,83,25.0
Argentina,83,
Spain,83,20.0
Spain,83,30.0
Spain,83,12.0
Spain,83,9.0
US,83,38.0
US,83,25.0
Argentina,83,13.0
France,83,21.0
US,83,25.0
Spain,83,15.0
Argentina,83,25.0
US,83,55.0
US,83,
US,83,29.0
Italy,83,30.0
France,94,180.0
France,94,74.0
France,94,
US,94,300.0
Italy,94,130.0
Italy,93,120.0
US,93,30.0
US,93,36.0
US,93,85.0
Italy,93,75.0
Portugal,93,
France,93,45.0
France,93,90.0
US,93,36.0
France,93,75.0
Italy,93,80.0
Italy,93,
Italy,93,
US,93,50.0
France,93,47.0
France,93,270.0
US,93,50.0
US,93,28.0
US,93,55.0
Portugal,93,70.0
Italy,93,60.0
Australia,93,50.0
US,93,48.0
US,93,22.0
France,89,23.0
Australia,89,20.0
Australia,89,25.0
Italy,89,21.0
US,89,46.0
Australia,89,18.0
Italy,89,22.0
US,89,30.0
Australia,89,12.0
Spain,89,150.0
Argentina,89,10.0
US,89,18.0
France,89,28.0
Argentina,89,12.0
Australia,89,30.0
Italy,89,24.0
US,89,55.0
Spain,89,53.0
Italy,89,30.0
Australia,88,14.0
Australia,88,22.0
US,88,15.0
US,87,25.0
Austria,87,32.0
US,87,14.0
US,87,50.0
Chile,87,30.0
Chile,87,16.0
Chile,87,19.0
France,87,12.0
France,87,20.0
France,87,13.0
US,87,26.0
Austria,87,17.0
US,87,32.0
Chile,87,15.0
Italy,87,50.0
US,87,28.0
France,87,17.0
Italy,87,25.0
US,87,11.0
Australia,87,30.0
Israel,87,35.0
Italy,87,80.0
France,87,18.0
Australia,87,53.0
Chile,87,18.0
US,87,60.0
Chile,87,30.0
Chile,87,19.0
US,87,15.0
France,87,20.0
Austria,87,14.0
US,87,40.0
US,87,19.0
France,87,13.0
US,87,65.0
US,87,36.0
US,87,24.0
US,86,32.0
Chile,86,10.0
US,86,15.0
France,86,15.0
US,86,24.0
US,86,32.0
Chile,86,18.0
Israel,86,15.0
US,86,24.0
France,88,17.0
US,88,40.0
US,88,35.0
Italy,88,30.0
Italy,88,32.0
US,88,35.0
US,88,60.0
France,88,15.0
Chile,88,20.0
US,88,40.0
Italy,88,20.0
France,88,10.0
France,88,35.0
France,88,20.0
France,88,18.0
Italy,88,14.0
US,88,22.0
US,88,50.0
Italy,88,15.0
France,88,16.0
Italy,88,15.0
Italy,88,25.0
US,88,45.0
US,88,28.0
Italy,88,
US,88,22.0
Italy,88,19.0
US,88,40.0
US,88,18.0
France,88,14.0
Spain,85,4.0
Spain,85,13.0
US,85,16.0
France,85,25.0
Argentina,84,15.0
Argentina,84,20.0
Argentina,84,11.0
US,84,18.0
US,84,20.0
US,84,25.0
Italy,84,11.0
France,84,15.0
France,84,19.0
Italy,84,12.0
Spain,84,10.0
Argentina,84,10.0
France,84,8.0
US,84,19.0
Portugal,84,20.0
Portugal,84,11.0
France,84,23.0
US,84,15.0
France,84,19.0
France,84,24.0
US,84,15.0
Argentina,84,12.0
France,84,15.0
Spain,84,17.0
France,84,16.0
France,84,17.0
Portugal,87,
US,87,25.0
US,87,38.0
US,87,28.0
US,87,40.0
Italy,87,
Italy,87,19.0
US,87,45.0
Chile,87,15.0
France,87,15.0
Chile,87,15.0
Italy,87,9.0
Italy,87,15.0
Italy,87,39.0
US,87,25.0
Portugal,87,13.0
Portugal,87,
US,87,45.0
US,87,35.0
Italy,87,15.0
Italy,87,17.0
France,87,22.0
Italy,92,
France,92,
France,92,70.0
US,92,25.0
Italy,92,82.0
Italy,92,75.0
Italy,92,85.0
Italy,92,
Italy,92,
Austria,92,
Austria,92,40.0
Austria,92,40.0
Austria,92,35.0
US,92,48.0
US,92,55.0
Italy,92,50.0
Italy,92,48.0
Italy,92,
Italy,92,
Italy,92,
Italy,92,
Italy,92,76.0
Italy,92,
US,91,17.0
France,91,60.0
US,91,58.0
US,90,25.0
US,90,35.0
US,90,65.0
US,90,36.0
US,90,35.0
US,90,49.0
France,90,31.0
Italy,90,
US,90,28.0
Italy,90,45.0
Italy,90,41.0
France,90,37.0
US,90,40.0
Chile,90,25.0
France,90,85.0
US,90,28.0
US,90,35.0
US,90,42.0
Argentina,90,39.0
Chile,90,22.0
US,90,24.0
US,90,50.0
US,90,22.0
US,90,26.0
France,90,60.0
US,90,19.0
Portugal,87,12.0
Italy,87,13.0
Italy,87,20.0
Portugal,87,17.0
US,87,12.0
Italy,87,29.0
US,87,18.0
Italy,87,21.0
US,87,30.0
US,87,24.0
US,87,20.0
Italy,87,
Italy,87,22.0
Portugal,87,
Chile,87,15.0
Italy,87,19.0
US,87,24.0
Italy,87,12.0
US,87,17.0
Italy,87,
France,87,36.0
France,87,
France,88,30.0
France,88,30.0
Greece,88,79.0
US,88,20.0
US,88,20.0
US,88,25.0
US,88,24.0
US,88,20.0
France,88,
France,88,53.0
France,88,42.0
France,88,15.0
US,88,98.0
US,88,13.0
US,88,25.0
US,88,45.0
Italy,88,15.0
France,88,22.0
US,88,44.0
France,88,
Italy,88,10.0
Italy,85,10.0
Spain,85,
US,84,42.0
Australia,84,21.0
Spain,84,12.0
Italy,84,8.0
Spain,84,12.0
Argentina,84,10.0
France,84,22.0
France,84,22.0
US,84,28.0
Spain,84,8.0
US,84,28.0
Italy,84,10.0
Italy,84,11.0
Portugal,84,33.0
US,84,12.0
Spain,84,11.0
US,84,11.0
Spain,84,9.0
Spain,84,18.0
Argentina,84,11.0
US,84,21.0
France,84,14.0
Portugal,84,9.0
Italy,84,15.0
Italy,84,
US,84,23.0
Spain,84,16.0
US,84,85.0
US,90,22.0
US,90,17.0
Greece,90,15.0
US,90,24.0
US,90,30.0
US,90,28.0
Austria,90,25.0
Italy,90,107.0
US,90,35.0
Italy,90,58.0
US,90,32.0
Spain,90,31.0
US,90,32.0
US,90,60.0
Austria,90,16.0
Spain,90,31.0
France,90,23.0
Spain,90,30.0
US,90,25.0
Greece,89,18.0
US,89,70.0
Greece,89,16.0
Italy,89,25.0
US,89,13.0
US,89,15.0
US,89,30.0
US,89,20.0
US,89,35.0
US,89,34.0
US,89,24.0
Chile,88,20.0
US,88,24.0
US,88,25.0
US,88,30.0
Italy,88,50.0
France,88,18.0
US,88,62.0
US,88,85.0
US,88,32.0
US,88,10.0
US,88,10.0
Chile,88,20.0
US,88,48.0
France,88,19.0
US,88,75.0
US,88,32.0
US,88,40.0
US,88,
France,88,23.0
Italy,88,53.0
France,88,
US,88,30.0
New Zealand,88,17.0
France,88,21.0
Chile,88,20.0
Chile,88,17.0
US,88,24.0
US,88,14.0
US,88,12.0
US,88,15.0
Italy,94,92.0
Italy,94,85.0
Italy,94,90.0
France,94,85.0
Italy,94,70.0
US,94,36.0
Italy,94,40.0
US,94,64.0
Italy,94,120.0
Italy,94,73.0
Italy,94,65.0
US,94,55.0
Italy,94,45.0
Italy,94,
US,94,46.0
Italy,94,106.0
Italy,94,72.0
US,94,60.0
US,94,40.0
Italy,94,75.0
France,94,225.0
France,94,260.0
US,94,40.0
Italy,94,55.0
Italy,94,65.0
Italy,94,150.0
US,94,50.0
US,87,22.0
US,87,65.0
US,87,20.0
Argentina,87,19.0
US,87,25.0
Australia,87,16.0
Italy,87,26.0
France,87,
France,87,
Italy,87,16.0
France,87,
Italy,87,40.0
Italy,87,26.0
France,87,
Austria,87,13.0
US,87,20.0
US,87,40.0
US,87,30.0
US,87,35.0
US,87,30.0
US,87,15.0
Czech Republic,85,25.0
Portugal,85,11.0
US,85,18.0
Italy,85,20.0
Italy,85,12.0
Argentina,85,29.0
US,85,20.0
France,85,17.0
US,85,17.0
US,85,20.0
Italy,85,15.0
US,85,15.0
Spain,85,34.0
Spain,85,25.0
US,85,25.0
Italy,85,32.0
Czech Republic,85,18.0
US,84,20.0
US,84,16.0
Argentina,84,17.0
Slovenia,84,20.0
Italy,90,32.0
Germany,90,23.0
Italy,90,66.0
Italy,90,28.0
US,90,33.0
US,90,40.0
Germany,90,47.0
Germany,90,36.0
US,90,75.0
South Africa,90,20.0
US,90,18.0
US,90,14.0
Italy,90,58.0
France,90,
Italy,90,53.0
US,90,30.0
Spain,90,54.0
Germany,90,
Germany,90,27.0
Australia,90,33.0
Italy,90,37.0
Italy,90,65.0
Italy,90,70.0
US,90,30.0
Italy,90,34.0
Italy,90,
France,85,13.0
France,85,15.0
France,85,25.0
France,85,
France,85,15.0
France,85,24.0
US,85,12.0
US,85,10.0
US,85,10.0
US,85,12.0
Italy,85,20.0
US,85,16.0
Chile,85,18.0
France,85,14.0
US,85,32.0
Spain,85,15.0
US,85,6.0
Chile,85,15.0
US,85,15.0
Chile,85,13.0
US,85,10.0
US,85,10.0
Chile,85,12.0
US,85,18.0
US,85,10.0
France,85,
US,85,15.0
US,85,15.0
US,85,29.0
US,85,15.0
US,88,17.0
Italy,88,
Argentina,88,19.0
US,88,35.0
US,88,13.0
US,88,19.0
US,88,45.0
Spain,88,16.0
US,88,15.0
US,88,29.0
France,88,35.0
France,88,35.0
France,88,40.0
Italy,88,42.0
US,88,75.0
France,88,20.0
Austria,88,
US,88,28.0
US,88,35.0
France,88,20.0
Italy,88,85.0
US,88,11.0
France,88,17.0
France,88,
Italy,88,20.0
Italy,88,30.0
US,88,40.0
Italy,88,27.0
US,88,13.0
Italy,88,47.0
US,87,18.0
US,87,25.0
Portugal,87,13.0
Portugal,87,15.0
Portugal,87,26.0
Portugal,87,10.0
US,87,30.0
US,87,25.0
Argentina,87,16.0
France,87,
France,87,25.0
France,87,12.0
Portugal,87,13.0
Portugal,87,15.0
Portugal,87,80.0
Portugal,87,30.0
US,87,27.0
Portugal,87,12.0
Portugal,87,12.0
Portugal,87,10.0
US,87,28.0
New Zealand,87,20.0
Italy,87,14.0
US,87,30.0
France,87,12.0
US,87,18.0
New Zealand,87,18.0
US,87,27.0
France,87,10.0
US,85,14.0
Italy,85,13.0
Chile,85,13.0
Italy,85,
Italy,85,14.0
France,85,15.0
Italy,85,
US,85,24.0
Italy,85,12.0
US,85,20.0
Chile,85,18.0
US,85,30.0
Italy,85,40.0
France,85,12.0
France,85,15.0
US,85,28.0
Chile,85,16.0
Italy,85,
Italy,85,
France,85,15.0
US,85,25.0
US,85,50.0
US,85,14.0
France,85,11.0
France,85,12.0
Chile,85,14.0
Italy,85,17.0
US,85,10.0
US,85,25.0
Austria,85,20.0
Italy,90,18.0
US,90,55.0
US,90,14.0
US,90,60.0
US,90,55.0
US,90,65.0
Italy,90,30.0
Italy,90,19.0
US,90,15.0
Italy,90,40.0
Italy,90,20.0
US,90,13.0
Italy,90,80.0
US,90,45.0
US,90,40.0
US,90,50.0
US,90,25.0
US,90,30.0
US,90,38.0
US,90,33.0
US,90,22.0
Italy,90,55.0
US,90,45.0
France,90,50.0
France,90,65.0
France,90,19.0
France,90,
France,90,42.0
France,90,
France,90,19.0
Italy,90,75.0
Spain,90,16.0
Spain,90,45.0
US,90,15.0
US,90,18.0
US,90,11.0
US,90,38.0
US,90,39.0
US,90,32.0
US,88,50.0
US,88,32.0
US,88,38.0
US,88,42.0
US,88,10.0
US,88,25.0
US,88,18.0
US,88,9.0
US,88,12.0
Romania,88,22.0
Chile,88,14.0
US,88,35.0
US,88,15.0
France,88,18.0
France,88,19.0
France,88,30.0
Chile,88,17.0
Chile,88,17.0
US,88,35.0
Italy,88,16.0
Italy,88,43.0
US,88,40.0
US,88,18.0
France,88,19.0
Romania,88,20.0
US,88,16.0
US,88,75.0
Chile,88,17.0
US,88,40.0
US,88,44.0
US,95,75.0
Spain,95,300.0
Italy,95,65.0
Italy,95,60.0
Italy,95,96.0
Italy,95,59.0
US,95,32.0
Italy,94,60.0
US,94,43.0
Italy,94,42.0
Australia,94,225.0
Italy,94,48.0
Italy,94,70.0
Italy,94,80.0
Italy,94,
Italy,94,46.0
Italy,94,80.0
Italy,94,64.0
Italy,94,75.0
Italy,89,18.0
US,89,28.0
Austria,89,10.0
Austria,89,25.0
US,89,70.0
Spain,89,20.0
New Zealand,89,45.0
US,89,14.0
Spain,89,25.0
Austria,89,14.0
US,89,29.0
Italy,89,20.0
France,89,25.0
US,89,22.0
Italy,89,28.0
France,89,20.0
US,89,24.0
France,89,19.0
US,89,28.0
US,89,16.0
New Zealand,89,14.0
Austria,89,13.0
Spain,89,15.0
Spain,89,30.0
US,89,35.0
Argentina,89,20.0
US,89,17.0
US,89,24.0
US,89,55.0
US,89,45.0
US,89,45.0
US,89,24.0
US,89,25.0
US,89,65.0
New Zealand,89,19.0
US,89,28.0
Italy,89,27.0
US,89,25.0
US,89,20.0
Austria,89,21.0
US,89,55.0
US,89,34.0
US,89,30.0
US,89,29.0
Italy,89,45.0
US,89,30.0
US,89,24.0
Italy,89,20.0
US,89,30.0
US,89,32.0
US,89,35.0
US,89,33.0
US,89,45.0
US,89,45.0
US,89,35.0
US,89,32.0
US,89,50.0
US,89,45.0
France,89,20.0
France,90,20.0
Austria,90,
Australia,90,35.0
Austria,90,
Germany,90,42.0
US,90,35.0
Italy,90,92.0
Italy,90,82.0
US,90,25.0
Australia,90,20.0
Austria,90,
Israel,90,39.0
Germany,90,29.0
Australia,90,20.0
Germany,90,25.0
Australia,90,30.0
US,90,27.0
US,90,17.0
Chile,90,40.0
US,90,42.0
US,90,52.0
Chile,90,23.0
Chile,90,21.0
US,90,17.0
US,90,28.0
US,90,24.0
Australia,90,21.0
US,90,34.0
Germany,90,13.0
US,90,11.0
Argentina,83,12.0
Canada,83,12.0
Australia,83,8.0
Argentina,83,6.0
Italy,83,18.0
US,83,13.0
US,82,12.0
US,82,12.0
US,82,10.0
US,82,18.0
US,82,55.0
US,82,27.0
US,82,13.0
US,82,13.0
US,82,24.0
US,82,14.0
Australia,90,20.0
Italy,90,57.0
Portugal,90,18.0
Italy,90,
France,90,
France,90,
France,90,20.0
France,90,20.0
US,90,24.0
Australia,90,22.0
Chile,90,30.0
Australia,89,13.0
Italy,89,49.0
US,89,44.0
US,89,12.0
Italy,89,
US,89,18.0
US,89,28.0
US,89,50.0
US,89,24.0
Portugal,89,50.0
Portugal,89,23.0
Portugal,89,18.0
Italy,89,
France,89,40.0
France,89,70.0
France,89,38.0
France,89,45.0
Italy,89,
Italy,89,
Italy,90,150.0
US,90,45.0
US,90,55.0
US,90,30.0
Austria,90,
Italy,90,26.0
US,90,45.0
US,90,52.0
France,90,24.0
US,90,65.0
France,90,
US,90,38.0
Argentina,90,35.0
France,90,24.0
US,90,45.0
US,90,45.0
US,90,15.0
US,90,20.0
France,90,
US,90,36.0
US,90,34.0
France,90,35.0
Spain,90,50.0
Italy,90,125.0
Austria,90,
US,90,30.0
France,90,
US,90,65.0
US,90,32.0
US,90,150.0
Italy,87,9.0
Mexico,87,18.0
Chile,87,10.0
Chile,87,12.0
US,87,22.0
US,87,14.0
US,87,14.0
Chile,87,10.0
US,87,95.0
US,87,25.0
US,87,45.0
Italy,87,15.0
Chile,87,12.0
Chile,87,9.0
Chile,87,8.0
US,87,25.0
Chile,87,12.0
Italy,87,35.0
US,87,15.0
US,87,32.0
US,87,35.0
Italy,87,16.0
Chile,87,
US,87,18.0
Italy,87,10.0
Italy,87,11.0
Italy,87,15.0
Chile,87,20.0
Chile,87,7.0
France,86,13.0
France,86,10.0
US,86,13.0
France,86,10.0
Spain,86,12.0
Italy,86,11.0
Italy,86,30.0
US,86,29.0
France,86,10.0
France,86,19.0
Italy,86,28.0
US,86,12.0
Chile,86,17.0
US,86,70.0
Chile,86,11.0
US,86,8.0
Spain,86,14.0
Chile,86,11.0
Chile,86,11.0
France,86,19.0
US,86,19.0
Chile,86,23.0
US,86,23.0
Spain,86,13.0
France,86,20.0
France,86,15.0
Italy,86,30.0
Romania,86,9.0
Romania,86,9.0
Romania,86,7.0
US,84,11.0
France,84,15.0
Spain,84,11.0
Chile,84,12.0
France,84,10.0
France,84,11.0
Chile,84,25.0
US,84,20.0
France,84,9.0
Spain,84,13.0
Chile,84,13.0
Chile,84,8.0
Chile,84,12.0
US,84,13.0
US,84,50.0
US,84,29.0
US,84,8.0
Spain,84,52.0
France,84,11.0
France,84,13.0
US,84,26.0
US,84,20.0
Chile,84,15.0
Chile,83,12.0
Chile,83,15.0
US,83,25.0
US,83,25.0
Chile,83,10.0
US,83,19.0
Chile,83,16.0
Portugal,84,5.0
US,84,32.0
Portugal,84,13.0
US,84,22.0
US,84,10.0
US,84,10.0
US,84,15.0
Portugal,84,
Portugal,84,
France,84,8.0
US,84,25.0
US,84,25.0
Portugal,84,
US,84,20.0
US,84,20.0
Argentina,84,10.0
France,84,
US,84,60.0
US,84,20.0
Portugal,84,9.0
US,84,10.0
US,84,24.0
France,84,12.0
US,84,13.0
Italy,87,
US,87,16.0
Spain,87,32.0
US,87,60.0
US,87,15.0
Italy,87,50.0
US,87,14.0
US,87,30.0
US,87,25.0
US,86,20.0
US,86,14.0
Italy,86,18.0
US,86,18.0
Italy,86,20.0
Spain,86,25.0
US,86,35.0
Italy,86,15.0
Spain,86,13.0
Italy,86,
Italy,86,
France,86,10.0
US,86,12.0
France,86,
France,86,
France,86,12.0
France,86,
France,86,13.0
France,86,12.0
France,86,10.0
Italy,86,13.0
US,88,24.0
Italy,88,30.0
France,88,
New Zealand,88,15.0
US,88,15.0
Italy,88,
Italy,88,30.0
France,88,22.0
France,88,20.0
France,88,20.0
France,88,20.0
US,88,16.0
Italy,88,75.0
US,88,9.0
US,88,24.0
Italy,88,55.0
US,88,25.0
US,88,25.0
US,88,42.0
Italy,88,20.0
Chile,88,18.0
Italy,88,45.0
US,88,38.0
US,88,35.0
Chile,88,18.0
Italy,88,45.0
Italy,88,35.0
US,88,10.0
Italy,88,40.0
US,88,27.0
Spain,91,55.0
US,91,30.0
Portugal,91,15.0
US,91,44.0
US,91,49.0
US,91,38.0
Italy,91,37.0
France,91,40.0
Italy,91,25.0
US,91,30.0
US,91,50.0
US,91,55.0
France,91,23.0
Italy,91,34.0
US,91,60.0
US,91,29.0
US,91,36.0
US,91,25.0
US,91,75.0
US,91,45.0
US,91,35.0
US,91,48.0
US,91,48.0
US,91,55.0
US,91,34.0
France,91,55.0
France,91,30.0
France,91,24.0
Italy,91,
France,91,48.0
Spain,86,18.0
France,86,30.0
US,86,15.0
France,86,26.0
Italy,86,65.0
Portugal,86,12.0
US,86,40.0
Spain,86,20.0
Portugal,86,16.0
Italy,86,47.0
France,86,15.0
France,86,18.0
US,86,35.0
Spain,86,15.0
Italy,86,41.0
France,86,20.0
France,86,
Spain,86,30.0
Germany,86,42.0
Spain,86,15.0
Italy,86,30.0
US,86,40.0
Spain,86,21.0
US,86,29.0
Portugal,86,30.0
Italy,86,35.0
Portugal,86,15.0
Portugal,86,9.0
US,84,9.0
US,84,40.0
Chile,84,10.0
Argentina,84,16.0
France,84,13.0
US,84,47.0
US,84,24.0
US,84,8.0
Chile,84,9.0
US,84,35.0
US,84,12.0
US,84,25.0
Argentina,84,11.0
Argentina,84,11.0
US,84,75.0
US,84,16.0
US,84,18.0
US,84,23.0
US,84,26.0
US,84,13.0
Argentina,84,10.0
US,84,22.0
US,84,32.0
US,84,18.0
US,84,16.0
Argentina,83,11.0
US,83,26.0
Australia,86,14.0
US,86,30.0
US,86,37.0
US,86,12.0
Australia,86,19.0
Argentina,86,10.0
US,86,25.0
Australia,86,29.0
US,86,13.0
Australia,86,37.0
France,86,22.0
Spain,86,25.0
US,86,29.0
Spain,86,15.0
Italy,86,29.0
Argentina,85,12.0
Australia,85,16.0
Italy,85,42.0
US,85,75.0
US,85,26.0
US,85,35.0
Spain,85,29.0
Australia,85,24.0
US,85,32.0
US,85,18.0
US,85,10.0
France,91,
France,91,23.0
France,91,25.0
France,91,
France,91,37.0
France,91,33.0
Australia,91,50.0
Australia,91,20.0
US,91,30.0
US,91,30.0
US,91,60.0
US,91,19.0
Italy,91,30.0
Germany,91,16.0
US,91,24.0
US,91,32.0
US,91,48.0
Austria,91,30.0
Australia,91,22.0
US,91,50.0
US,91,40.0
Italy,91,45.0
France,91,50.0
Italy,91,66.0
France,91,22.0
Germany,91,20.0
Italy,91,43.0
Spain,91,55.0
Spain,91,21.0
Italy,91,30.0
US,93,90.0
US,93,55.0
US,93,55.0
US,93,30.0
US,93,75.0
France,93,36.0
Italy,92,40.0
Spain,92,90.0
US,92,34.0
France,92,
Italy,92,60.0
France,92,55.0
Austria,92,13.0
US,92,50.0
France,92,33.0
US,92,49.0
Spain,92,52.0
US,92,30.0
US,92,37.0
US,92,37.0
Austria,92,29.0
US,92,33.0
Spain,92,100.0
US,92,38.0
US,92,35.0
US,92,75.0
Portugal,88,17.0
Spain,88,20.0
US,88,23.0
Italy,88,19.0
US,88,25.0
US,88,25.0
Italy,88,20.0
Portugal,88,15.0
Portugal,88,9.0
Spain,88,17.0
US,88,13.0
US,88,19.0
US,88,14.0
France,88,22.0
Argentina,88,30.0
France,88,22.0
US,88,32.0
US,88,20.0
Portugal,88,
Italy,88,22.0
Germany,88,26.0
US,88,16.0
US,88,25.0
US,88,40.0
US,88,18.0
Argentina,88,15.0
Argentina,88,22.0
France,88,25.0
US,88,27.0
US,88,50.0
US,95,100.0
US,95,60.0
France,95,164.0
US,95,36.0
Italy,94,49.0
US,94,25.0
US,94,45.0
France,94,190.0
France,94,205.0
US,94,80.0
France,94,145.0
France,94,89.0
US,94,60.0
US,94,75.0
US,94,75.0
US,94,45.0
US,94,125.0
US,94,40.0
US,94,36.0
Australia,94,105.0
US,88,17.0
Italy,88,
Italy,88,
Italy,88,
Italy,88,16.0
US,88,11.0
US,88,35.0
Italy,88,22.0
US,88,25.0
Italy,88,55.0
Italy,88,35.0
Australia,88,15.0
Chile,88,42.0
France,88,18.0
Italy,88,50.0
Italy,88,45.0
Italy,88,44.0
Spain,88,10.0
Australia,88,26.0
US,88,35.0
US,88,145.0
Chile,88,40.0
Chile,88,24.0
Chile,88,13.0
Italy,88,
Italy,88,
France,88,30.0
Italy,88,
France,88,
Chile,88,49.0
France,84,25.0
France,84,15.0
US,84,35.0
US,84,52.0
US,84,11.0
US,84,32.0
US,84,38.0
US,84,13.0
US,84,18.0
Argentina,84,22.0
Italy,84,18.0
France,84,13.0
US,84,10.0
US,84,28.0
US,84,15.0
US,84,35.0
US,84,12.0
US,84,10.0
US,83,32.0
US,83,8.0
,83,
Spain,83,11.0
France,83,
France,83,
Australia,89,17.0
Argentina,89,20.0
Austria,89,25.0
Austria,89,25.0
Austria,89,18.0
US,89,44.0
US,89,28.0
US,89,30.0
US,89,25.0
France,89,41.0
US,89,30.0
Austria,89,23.0
US,89,22.0
Argentina,89,12.0
Argentina,89,20.0
US,89,22.0
Austria,89,60.0
US,89,50.0
US,89,30.0
Spain,89,22.0
US,86,11.0
New Zealand,86,12.0
Argentina,86,11.0
Argentina,86,17.0
Argentina,86,30.0
France,86,
Italy,86,18.0
Italy,86,16.0
France,86,
US,86,85.0
Argentina,86,20.0
Italy,86,
Italy,86,5.0
Italy,86,19.0
Italy,86,15.0
Italy,86,
Italy,86,
Italy,86,16.0
US,86,20.0
US,86,42.0
US,86,14.0
France,86,28.0
France,86,35.0
US,86,40.0
Argentina,86,11.0
France,90,22.0
France,90,20.0
France,90,20.0
France,90,22.0
US,90,38.0
Italy,90,45.0
US,90,42.0
Austria,90,19.0
US,90,65.0
US,90,12.0
US,90,38.0
