country,points,price,province
France,88,25.0,Southwest France
France,88,16.0,Loire Valley
US,88,40.0,Oregon
France,88,21.0,Loire Valley
Australia,88,14.0,South Australia
Chile,88,18.0,Maipo Valley
US,88,75.0,Oregon
US,88,16.0,New York
Italy,88,,Sicily & Sardinia
Italy,88,45.0,Sicily & Sardinia
US,88,42.0,California
US,88,48.0,California
Italy,88,22.0,Sicily & Sardinia
Italy,88,22.0,Sicily & Sardinia
France,88,20.0,Alsace
US,88,125.0,California
US,88,14.0,Oregon
Argentina,88,20.0,Mendoza Province
Italy,88,27.0,Sicily & Sardinia
Israel,88,25.0,Galilee
France,88,28.0,Alsace
US,88,42.0,California
US,88,13.0,Oregon
US,88,34.0,Oregon
Spain,88,19.0,Northern Spain
Spain,88,18.0,Northern Spain
US,88,60.0,California
Spain,88,28.0,Northern Spain
New Zealand,88,16.0,Marlborough
US,88,22.0,California
France,88,10.0,Alsace
Italy,88,12.0,Sicily & Sardinia
Italy,88,28.0,Sicily & Sardinia
US,88,28.0,Oregon
New Zealand,87,20.0,Hawke's Bay
Spain,87,15.0,Galicia
Argentina,87,15.0,Mendoza Province
New Zealand,87,70.0,Hawke's Bay
Spain,85,15.0,Northern Spain
Austria,85,20.0,Niederösterreich
Italy,85,17.0,Northeastern Italy
US,85,24.0,Oregon
Italy,85,28.0,Northeastern Italy
US,85,16.0,California
France,85,12.0,Languedoc-Roussillon
France,85,12.0,Languedoc-Roussillon
US,85,10.0,California
Spain,85,25.0,Galicia
US,85,12.0,California
Spain,85,30.0,Northern Spain
Italy,85,19.0,Northeastern Italy
Austria,85,24.0,Kremstal
Austria,85,10.0,Niederösterreich
Chile,85,11.0,Central Valley
US,85,16.0,California
Italy,85,,Northeastern Italy
France,85,11.0,Southwest France
France,85,25.0,France Other
Italy,85,,Northeastern Italy
South Africa,85,20.0,Darling
Italy,85,,Sicily & Sardinia
Portugal,94,50.0,Port
US,94,38.0,California
US,94,34.0,California
US,94,100.0,Oregon
US,94,95.0,Oregon
US,94,62.0,Oregon
Italy,94,57.0,Piedmont
Portugal,94,150.0,Douro
Portugal,94,78.0,Port
Australia,94,100.0,South Australia
US,94,52.0,California
France,94,112.0,Loire Valley
Italy,94,180.0,Piedmont
US,94,35.0,Oregon
US,94,85.0,Oregon
US,94,32.0,Oregon
US,94,32.0,Oregon
US,94,120.0,Oregon
US,94,85.0,California
France,94,120.0,Loire Valley
US,94,38.0,California
US,94,32.0,Oregon
US,94,58.0,California
US,94,85.0,Oregon
US,94,80.0,California
Portugal,94,60.0,Port
US,94,75.0,California
US,94,50.0,Oregon
France,94,60.0,Loire Valley
US,94,60.0,Oregon
US,90,28.0,California
Chile,90,25.0,Maipo Valley
US,90,15.0,Washington
US,90,19.0,California
US,90,40.0,California
Chile,90,35.0,Maule Valley
Austria,90,,Niederösterreich
US,90,45.0,California
US,90,13.0,Washington
France,90,15.0,Rhône Valley
Italy,90,22.0,Piedmont
US,90,35.0,Washington
US,90,20.0,California
US,90,38.0,California
Italy,90,70.0,Tuscany
Spain,90,60.0,Northern Spain
Spain,90,25.0,Catalonia
France,90,17.0,Rhône Valley
US,90,15.0,Washington
Italy,90,38.0,Tuscany
Spain,90,27.0,Northern Spain
US,90,10.0,California
US,90,56.0,California
Italy,90,18.0,Tuscany
France,90,32.0,Southwest France
France,90,24.0,France Other
France,90,,France Other
US,84,16.0,New York
US,84,40.0,Washington
US,84,20.0,Washington
US,84,38.0,California
France,84,20.0,Bordeaux
France,84,18.0,Bordeaux
France,84,,Bordeaux
Chile,84,13.0,Maule Valley
US,84,65.0,California
New Zealand,84,16.0,Marlborough
France,84,14.0,Bordeaux
France,84,20.0,Bordeaux
France,84,15.0,Bordeaux
Chile,84,11.0,Chile
US,84,27.0,California
Italy,84,11.0,Sicily & Sardinia
Italy,84,10.0,Southern Italy
US,84,100.0,California
US,84,25.0,New York
Chile,84,18.0,Leyda Valley
US,84,13.0,California
US,84,28.0,California
US,83,11.0,California
France,83,12.0,Bordeaux
Italy,83,,Southern Italy
US,83,17.0,Washington
Italy,83,14.0,Sicily & Sardinia
France,83,30.0,Bordeaux
Chile,83,11.0,Central Valley
US,83,45.0,New York
US,87,24.0,Washington
Austria,87,15.0,Südoststeiermark
Australia,87,19.0,South Australia
Greece,87,15.0,Corinth
Austria,87,23.0,Kremstal
US,87,60.0,California
Austria,87,16.0,Burgenland
Austria,87,21.0,Burgenland
Greece,87,13.0,Halkidiki
Italy,86,17.0,Veneto
Italy,86,15.0,Veneto
Italy,86,20.0,Veneto
Italy,86,19.0,Veneto
US,86,23.0,California
US,86,18.0,California
Italy,86,13.0,Veneto
US,86,26.0,Washington
Italy,86,13.0,Veneto
Argentina,86,17.0,Mendoza Province
Germany,86,20.0,Rheinhessen
US,86,48.0,California
US,86,40.0,California
Argentina,86,12.0,Mendoza Province
Austria,86,12.0,Burgenland
Italy,86,18.0,Veneto
Portugal,88,14.0,Douro
Argentina,88,19.0,Mendoza Province
France,88,10.0,Burgundy
US,88,26.0,California
Italy,88,50.0,Piedmont
Australia,88,13.0,South Australia
Italy,88,49.0,Piedmont
Italy,88,50.0,Piedmont
Portugal,88,19.0,Alentejo
France,88,14.0,Burgundy
Turkey,88,20.0,Thrace
France,88,28.0,Burgundy
France,88,70.0,Burgundy
US,88,13.0,California
France,88,40.0,Burgundy
France,88,10.0,France Other
Argentina,88,16.0,Mendoza Province
Argentina,87,40.0,Mendoza Province
Argentina,87,20.0,Mendoza Province
US,87,35.0,Oregon
Italy,87,90.0,Piedmont
Australia,87,25.0,Victoria
Australia,87,13.0,South Australia
Germany,87,10.0,Pfalz
France,87,32.0,Burgundy
US,87,26.0,Texas
US,87,14.0,California
Portugal,87,10.0,Lisboa
Italy,87,75.0,Piedmont
US,87,35.0,Oregon
Italy,93,80.0,Piedmont
Portugal,93,55.0,Douro
US,93,24.0,California
US,93,52.0,California
US,93,115.0,California
US,93,60.0,California
US,93,40.0,California
US,93,55.0,California
Portugal,93,28.0,Douro
US,93,60.0,California
Italy,93,33.0,Piedmont
Italy,93,57.0,Central Italy
US,93,75.0,California
France,93,40.0,Bordeaux
US,93,58.0,California
US,93,55.0,California
US,93,65.0,California
Portugal,93,75.0,Alentejo
US,93,38.0,California
US,93,49.0,California
US,93,32.0,California
US,93,55.0,California
Portugal,93,32.0,Douro
US,93,65.0,California
US,93,40.0,California
US,92,50.0,California
US,92,42.0,California
US,92,60.0,California
US,92,48.0,California
US,92,36.0,California
Italy,88,16.0,Tuscany
France,88,9.0,Bordeaux
Italy,88,35.0,Tuscany
France,88,40.0,Bordeaux
US,88,13.0,Washington
South Africa,88,17.0,Robertson
Germany,88,20.0,Pfalz
US,88,50.0,California
South Africa,88,35.0,Stellenbosch
US,88,40.0,California
South Africa,88,13.0,Robertson
US,88,50.0,Washington
US,88,20.0,Washington
Italy,88,,Tuscany
Germany,88,22.0,Pfalz
Germany,88,12.0,Pfalz
US,88,7.0,Washington
US,88,10.0,Washington
South Africa,88,15.0,Stellenbosch
US,88,40.0,California
Spain,88,21.0,Northern Spain
Italy,88,90.0,Tuscany
Spain,85,7.0,Central Spain
Italy,85,22.0,Sicily & Sardinia
Italy,85,,Sicily & Sardinia
US,85,20.0,California
US,85,13.0,New York
US,85,35.0,California
Israel,85,12.0,Dan
US,85,16.0,Michigan
US,85,20.0,California
Italy,85,12.0,Sicily & Sardinia
Spain,85,30.0,Galicia
US,85,34.0,California
US,85,26.0,California
Italy,84,,Sicily & Sardinia
US,84,15.0,California
Italy,84,28.0,Sicily & Sardinia
US,84,10.0,California
US,84,70.0,California
US,84,24.0,California
Italy,84,10.0,Sicily & Sardinia
Portugal,84,,Vinho Verde
Spain,84,8.0,Central Spain
Spain,84,27.0,Northern Spain
US,84,10.0,New York
Italy,84,10.0,Sicily & Sardinia
France,84,,Burgundy
New Zealand,84,17.0,Marlborough
Italy,89,20.0,Southern Italy
US,89,35.0,California
Italy,89,19.0,Northeastern Italy
Germany,89,13.0,Rheinhessen
Italy,89,48.0,Northeastern Italy
Italy,89,26.0,Northeastern Italy
Italy,89,13.0,Northeastern Italy
US,89,75.0,California
Spain,89,30.0,Catalonia
US,89,25.0,California
France,89,14.0,Loire Valley
Italy,89,20.0,Northwestern Italy
US,89,36.0,California
Italy,89,49.0,Northeastern Italy
US,89,35.0,California
France,89,20.0,Loire Valley
France,89,21.0,Loire Valley
Germany,89,28.0,Rheingau
Germany,89,20.0,Mosel
Spain,89,18.0,Andalucia
Spain,89,20.0,Catalonia
US,89,40.0,Oregon
Portugal,89,13.0,Vinho Verde
US,89,45.0,California
US,89,40.0,California
US,89,32.0,California
Italy,89,15.0,Northeastern Italy
US,89,34.0,California
Italy,89,40.0,Northeastern Italy
Italy,89,20.0,Northeastern Italy
Italy,90,20.0,Southern Italy
US,90,42.0,California
US,90,98.0,California
New Zealand,90,25.0,Awatere Valley
Austria,90,18.0,Wiener Gemischter Satz
Spain,90,25.0,Catalonia
Austria,90,15.0,Kamptal
Spain,90,36.0,Catalonia
US,90,35.0,California
US,90,56.0,California
Spain,90,33.0,Northern Spain
New Zealand,90,25.0,Central Otago
US,90,38.0,California
France,90,28.0,Southwest France
France,90,22.0,Provence
France,90,13.0,Southwest France
France,90,,Southwest France
US,90,38.0,California
US,90,22.0,New York
US,90,18.0,New York
US,90,42.0,California
Italy,90,25.0,Southern Italy
France,90,21.0,Provence
France,90,23.0,Provence
France,90,30.0,Provence
Austria,90,20.0,Wachau
US,90,39.0,California
US,90,38.0,California
Italy,90,18.0,Sicily & Sardinia
US,90,22.0,Oregon
Argentina,86,11.0,Mendoza Province
Italy,86,29.0,Southern Italy
US,86,10.0,Washington
Italy,86,35.0,Sicily & Sardinia
Italy,86,19.0,Southern Italy
France,86,,Bordeaux
France,86,,Bordeaux
France,86,14.0,Bordeaux
US,86,30.0,California
US,86,35.0,Washington
France,86,75.0,Bordeaux
Spain,86,47.0,Northern Spain
Spain,86,10.0,Northern Spain
US,86,17.0,California
US,86,23.0,California
Italy,86,9.0,Sicily & Sardinia
US,86,27.0,California
Italy,86,18.0,Southern Italy
France,86,,Bordeaux
France,87,15.0,Provence
Chile,87,9.0,Maipo Valley
France,87,40.0,Provence
US,87,20.0,California
Italy,86,,Northeastern Italy
US,86,13.0,California
US,86,28.0,Pennsylvania
Italy,86,10.0,Northeastern Italy
US,86,20.0,California
US,86,24.0,California
France,86,15.0,Provence
US,86,18.0,California
Portugal,86,11.0,Douro
US,86,18.0,Washington
France,86,24.0,Provence
US,86,12.0,California
US,86,18.0,California
Chile,86,20.0,Curicó Valley
US,86,15.0,California
Italy,88,25.0,Northeastern Italy
Germany,88,14.0,Mosel
US,88,36.0,Oregon
Italy,88,27.0,Northeastern Italy
US,88,42.0,California
South Africa,88,16.0,Swartland
South Africa,88,,Swartland
Italy,88,20.0,Northeastern Italy
US,88,48.0,California
US,88,,California
Argentina,88,19.0,Mendoza Province
US,88,40.0,California
US,88,50.0,Michigan
Portugal,88,21.0,Port
Germany,88,16.0,Mosel
Italy,88,19.0,Northeastern Italy
Portugal,88,11.0,Dão
US,88,25.0,Michigan
Italy,88,23.0,Northeastern Italy
Italy,88,30.0,Northeastern Italy
Italy,88,28.0,Northeastern Italy
US,88,22.0,California
US,88,15.0,California
Italy,88,20.0,Northeastern Italy
Italy,88,20.0,Northeastern Italy
US,88,70.0,California
Germany,88,9.0,Mosel
Portugal,88,40.0,Douro
Portugal,88,30.0,Port
US,88,16.0,California
France,93,,Provence
France,93,31.0,Alsace
France,93,30.0,Alsace
US,93,38.0,California
US,93,45.0,Washington
US,93,50.0,Washington
US,93,24.0,Washington
France,93,,Alsace
Austria,93,,Burgenland
US,93,86.0,California
US,92,55.0,Washington
Austria,92,,Leithaberg
France,92,28.0,Alsace
France,92,45.0,Alsace
US,92,85.0,California
US,92,50.0,Washington
US,92,120.0,California
US,92,30.0,Washington
France,92,25.0,Provence
France,92,40.0,Provence
South Africa,92,50.0,Simonsberg-Stellenbosch
US,92,32.0,Washington
US,92,40.0,Washington
France,92,,Provence
Austria,92,46.0,Wachau
US,92,39.0,Washington
US,92,85.0,California
Austria,92,,Wagram-Donauland
Austria,92,60.0,Burgenland
US,94,75.0,California
US,94,120.0,California
France,94,25.0,Southwest France
France,94,80.0,Burgundy
Portugal,94,85.0,Douro
US,94,28.0,California
France,94,180.0,Rhône Valley
France,94,85.0,Burgundy
France,94,135.0,Burgundy
Italy,94,125.0,Tuscany
France,94,90.0,Burgundy
Italy,94,154.0,Veneto
US,94,70.0,California
US,94,150.0,California
Germany,94,56.0,Mosel
France,94,49.0,Southwest France
US,94,72.0,California
Italy,93,48.0,Northeastern Italy
US,93,35.0,California
Italy,93,70.0,Tuscany
France,93,132.0,Burgundy
US,93,38.0,California
Portugal,93,20.0,Alentejo
US,93,175.0,California
US,93,36.0,California
US,93,60.0,California
US,93,110.0,California
US,93,100.0,California
Italy,93,85.0,Tuscany
US,93,80.0,California
Chile,86,12.0,Colchagua Valley
Italy,86,18.0,Central Italy
Italy,86,15.0,Northeastern Italy
US,86,20.0,Washington
Chile,86,14.0,Rio Claro
Australia,85,12.0,South Australia
Chile,85,9.0,Maule Valley
Chile,85,12.0,Colchagua Valley
US,85,9.0,California
Argentina,85,10.0,Mendoza Province
France,85,19.0,Loire Valley
New Zealand,85,11.0,Marlborough
US,85,75.0,California
Hungary,85,48.0,Villány
US,85,22.0,California
Italy,85,35.0,Central Italy
Italy,85,12.0,Tuscany
New Zealand,85,23.0,Marlborough
Italy,85,15.0,Central Italy
New Zealand,85,16.0,Marlborough
Argentina,85,12.0,Other
US,85,34.0,California
US,85,65.0,California
Argentina,85,10.0,Mendoza Province
Argentina,85,8.0,Mendoza Province
Italy,85,16.0,Northeastern Italy
Chile,85,12.0,Cachapoal Valley
Italy,92,43.0,Sicily & Sardinia
US,92,32.0,California
US,92,71.0,California
Italy,92,65.0,Sicily & Sardinia
US,92,60.0,Oregon
Austria,92,,Kamptal
France,92,15.0,Southwest France
France,92,35.0,Southwest France
France,92,,Beaujolais
Chile,92,92.0,Colchagua Valley
US,92,42.0,California
Italy,92,65.0,Sicily & Sardinia
France,92,35.0,Beaujolais
Italy,92,43.0,Sicily & Sardinia
US,92,54.0,Oregon
US,92,75.0,California
France,92,16.0,Bordeaux
France,92,35.0,Southwest France
France,92,26.0,Southwest France
Chile,92,38.0,Maipo Valley
France,92,50.0,Southwest France
Chile,92,29.0,Cachapoal Valley
Italy,92,42.0,Sicily & Sardinia
US,92,48.0,Oregon
Chile,92,40.0,Cachapoal Valley
US,92,100.0,California
Italy,86,21.0,Sicily & Sardinia
Portugal,86,14.0,Alentejano
Portugal,86,13.0,Alentejano
US,86,15.0,California
Spain,86,15.0,Catalonia
Spain,86,9.0,Levante
Spain,85,17.0,Central Spain
US,85,20.0,California
France,85,34.0,Loire Valley
France,85,20.0,Bordeaux
France,85,12.0,Bordeaux
France,85,,Bordeaux
France,85,15.0,Bordeaux
US,85,11.0,California
Spain,85,10.0,Catalonia
Portugal,85,9.0,Lisboa
Portugal,85,10.0,Lisboa
Romania,85,10.0,Jidvei
Italy,85,14.0,Southern Italy
Spain,85,20.0,Catalonia
Chile,85,15.0,Colchagua Valley
Portugal,85,7.0,Lisboa
Chile,85,8.0,Central Valley
Chile,85,10.0,Central Valley
Italy,85,20.0,Veneto
Portugal,85,12.0,Península de Setúbal
Portugal,85,8.0,Alentejo
Italy,85,18.0,Southern Italy
US,85,28.0,California
Portugal,85,9.0,Vinho Verde
US,99,125.0,Washington
US,99,94.0,California
France,98,1900.0,Bordeaux
France,98,380.0,Bordeaux
US,98,50.0,Washington
Italy,98,102.0,Tuscany
France,97,170.0,Bordeaux
Italy,97,220.0,Tuscany
Italy,97,215.0,Tuscany
US,97,150.0,California
France,97,1100.0,Bordeaux
US,97,82.0,California
France,96,280.0,Bordeaux
France,96,200.0,Bordeaux
Italy,96,75.0,Tuscany
France,96,1200.0,Bordeaux
France,96,,Bordeaux
France,96,195.0,Bordeaux
US,96,125.0,California
France,96,1300.0,Bordeaux
France,96,400.0,Bordeaux
US,96,78.0,California
France,96,75.0,Bordeaux
US,95,56.0,California
France,95,89.0,Bordeaux
France,95,163.0,Bordeaux
France,95,110.0,Bordeaux
US,95,60.0,Washington
US,95,75.0,California
US,88,28.0,California
US,88,34.0,New York
US,88,35.0,California
Italy,88,16.0,Sicily & Sardinia
France,88,45.0,Bordeaux
France,88,20.0,Bordeaux
US,88,21.0,New York
France,88,,Bordeaux
France,88,30.0,Bordeaux
France,88,,Bordeaux
France,88,45.0,Bordeaux
France,88,22.0,Bordeaux
France,88,,Bordeaux
US,88,18.0,Washington
France,88,58.0,Bordeaux
US,88,10.0,California
US,88,55.0,California
US,88,16.0,Washington
Italy,88,25.0,Sicily & Sardinia
US,88,25.0,Washington
New Zealand,87,18.0,Hawke's Bay
US,87,20.0,New York
US,87,12.0,California
US,87,30.0,Washington
Italy,87,14.0,Sicily & Sardinia
US,87,24.0,Washington
France,87,19.0,Bordeaux
France,87,,Bordeaux
France,87,15.0,Bordeaux
France,87,26.0,Bordeaux
France,85,10.0,France Other
France,85,10.0,France Other
Portugal,85,12.0,Tejo
Argentina,85,10.0,Mendoza Province
Portugal,85,8.0,Alentejo
Portugal,85,6.0,Alentejano
Argentina,85,13.0,Mendoza Province
Argentina,85,13.0,Mendoza Province
France,85,13.0,Loire Valley
France,85,12.0,France Other
US,85,16.0,Virginia
Argentina,85,12.0,Mendoza Province
US,85,17.0,America
France,85,22.0,Loire Valley
Portugal,85,7.0,Alentejano
Portugal,85,8.0,Alentejano
US,85,22.0,Virginia
France,85,12.0,France Other
Portugal,85,15.0,Península de Setúbal
Argentina,85,10.0,Mendoza Province
US,85,12.0,California
Australia,85,8.0,Australia Other
US,85,20.0,California
France,85,20.0,Loire Valley
Portugal,85,10.0,Douro
Portugal,85,12.0,Tejo
US,85,15.0,California
Italy,85,40.0,Piedmont
US,85,11.0,California
US,85,10.0,California
Spain,85,27.0,Catalonia
Argentina,85,13.0,Mendoza Province
US,85,25.0,California
Argentina,85,10.0,Mendoza Province
Australia,85,16.0,Western Australia
Portugal,85,9.0,Lisboa
Argentina,85,20.0,Other
US,85,18.0,Oregon
Portugal,85,10.0,Lisboa
Portugal,85,10.0,Alentejano
Portugal,85,11.0,Douro
France,85,13.0,Bordeaux
France,85,20.0,Bordeaux
France,85,13.0,Bordeaux
US,85,25.0,Oregon
US,85,35.0,Oregon
US,85,28.0,Oregon
Italy,85,10.0,Central Italy
Portugal,85,13.0,Alentejano
US,85,10.0,California
Argentina,85,12.0,Other
Australia,85,9.0,Australia Other
US,85,12.0,California
Italy,85,19.0,Central Italy
France,85,20.0,Bordeaux
France,85,28.0,Bordeaux
US,85,25.0,Oregon
US,90,65.0,Oregon
US,90,20.0,California
France,90,40.0,Rhône Valley
France,90,126.0,Rhône Valley
Italy,90,,Tuscany
US,90,50.0,California
US,90,30.0,California
US,90,28.0,California
Argentina,90,25.0,Mendoza Province
Austria,90,20.0,Niederösterreich
Italy,90,,Tuscany
US,90,16.0,Oregon
Austria,90,16.0,Traisental
Italy,90,,Tuscany
US,90,18.0,Oregon
Italy,90,,Tuscany
US,90,115.0,California
US,90,35.0,California
US,90,20.0,California
France,90,63.0,Rhône Valley
US,90,18.0,California
Austria,90,44.0,Niederösterreich
US,90,12.0,California
Argentina,90,15.0,Mendoza Province
Italy,86,50.0,Tuscany
Israel,86,16.0,Galilee
Italy,86,85.0,Tuscany
Italy,86,16.0,Tuscany
Portugal,86,15.0,Bairrada
Spain,86,12.0,Northern Spain
US,86,14.0,California
US,86,10.0,New York
Israel,86,35.0,Negev Hills
Italy,86,15.0,Tuscany
Australia,86,14.0,Australia Other
Australia,86,23.0,Western Australia
Spain,86,15.0,Northern Spain
Italy,86,65.0,Tuscany
US,86,25.0,California
Spain,85,10.0,Northern Spain
Australia,85,20.0,South Australia
Italy,85,29.0,Tuscany
Portugal,85,20.0,Douro
Israel,85,23.0,Galilee
US,85,19.0,California
Portugal,85,11.0,Ribatejano
Spain,85,15.0,Catalonia
US,85,10.0,California
Spain,85,10.0,Central Spain
Spain,85,8.0,Northern Spain
Spain,85,10.0,Galicia
Australia,85,30.0,South Australia
US,85,22.0,Pennsylvania
US,85,18.0,New York
Spain,92,47.0,Northern Spain
France,92,,Bordeaux
US,92,48.0,California
US,92,30.0,California
US,92,35.0,Washington
US,92,20.0,Washington
Italy,92,90.0,Tuscany
France,92,135.0,Bordeaux
US,92,40.0,Washington
US,92,40.0,Washington
Italy,92,50.0,Tuscany
US,92,22.0,California
Italy,92,80.0,Tuscany
US,92,29.0,California
Italy,92,75.0,Tuscany
US,92,56.0,Washington
US,92,45.0,California
Italy,92,45.0,Tuscany
France,92,,Bordeaux
France,92,,Bordeaux
France,92,,Bordeaux
France,92,49.0,Bordeaux
France,92,,Bordeaux
US,92,30.0,California
France,84,13.0,Bordeaux
Spain,84,12.0,Levante
US,84,10.0,Washington
Spain,84,25.0,Northern Spain
France,84,20.0,Bordeaux
Spain,84,13.0,Catalonia
US,84,29.0,Washington
France,84,15.0,Loire Valley
France,84,19.0,France Other
Spain,84,10.0,Central Spain
France,84,12.0,Bordeaux
US,84,25.0,New York
US,84,37.0,California
US,84,20.0,New York
Spain,84,14.0,Catalonia
France,84,12.0,Bordeaux
US,84,18.0,Washington
France,84,25.0,Bordeaux
France,84,25.0,Bordeaux
Chile,84,15.0,Cachapoal Valley
France,84,,Bordeaux
US,84,9.0,California
France,84,13.0,France Other
Chile,84,13.0,Central Valley
US,84,22.0,California
France,84,,Bordeaux
France,84,17.0,Bordeaux
France,84,23.0,Bordeaux
France,84,,Bordeaux
France,84,15.0,Bordeaux
US,91,33.0,Washington
Italy,91,55.0,Tuscany
Spain,91,33.0,Catalonia
France,91,35.0,Bordeaux
France,91,,Bordeaux
France,91,26.0,Bordeaux
US,91,20.0,Idaho
US,91,45.0,California
US,91,50.0,California
US,91,40.0,California
Argentina,91,24.0,Mendoza Province
US,91,60.0,California
US,91,29.0,Washington
Italy,91,,Tuscany
US,91,30.0,California
US,91,40.0,California
US,91,45.0,Washington
Italy,91,,Tuscany
Italy,91,50.0,Piedmont
France,91,,Bordeaux
France,91,29.0,Bordeaux
Portugal,85,10.0,Tejo
Portugal,85,20.0,Duriense
France,85,19.0,Beaujolais
France,85,,Beaujolais
US,85,28.0,California
Spain,85,15.0,Catalonia
France,85,50.0,Champagne
US,85,15.0,California
Spain,85,11.0,Levante
Spain,85,16.0,Northern Spain
US,85,14.0,California
Portugal,85,11.0,Tejo
Portugal,85,20.0,Duriense
Spain,85,9.0,Levante
Argentina,85,12.0,Mendoza Province
Spain,85,15.0,Catalonia
US,85,25.0,California
France,85,,Beaujolais
France,85,,Beaujolais
France,85,15.0,Beaujolais
Portugal,85,13.0,Alentejano
Argentina,85,12.0,Mendoza Province
France,85,20.0,Beaujolais
France,85,22.0,Beaujolais
US,84,18.0,California
